Date,Latitude,Longitude,Temperature (°C),Tilt (°),Panel Efficiency (%),Solar Irradiance (kWh/m²/day),Output Power (W),Estimated Daily Output (kWh),temperature_2m_mean,relative_humidity_2m_mean,surface_pressure_mean,wind_speed_10m_mean,wind_direction_10m_dominant,cloud_cover_mean,precipitation_sum,shortwave_radiation_sum,sunshine_duration,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,us_aqi,Month,Day,City_Jeddah,City_Mecca,City_Medina,City_Riyadh,Weather_few clouds,Weather_scattered clouds,Weather_sunny,Panel Type_Polycrystalline,Panel Type_Thin-Film,Mount Type_Rooftop,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday
2024-01-01,24.7136,46.6753,18,25,22,5.39,1.9,21.06,17.9,73,947.6,11.0,117,18,0.0,14.37,36000.0,200.8625,38.65833333333333,263.125,37.15416666666667,46.208333333333336,55.25833333333333,115.25,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2024-01-01,24.7136,46.6753,18,25,18,5.39,1.55,21.06,17.9,73,947.6,11.0,117,18,0.0,14.37,36000.0,200.8625,38.65833333333333,263.125,37.15416666666667,46.208333333333336,55.25833333333333,115.25,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
2024-01-01,24.7136,46.6753,18,25,12,5.39,1.04,21.06,17.9,73,947.6,11.0,117,18,0.0,14.37,36000.0,200.8625,38.65833333333333,263.125,37.15416666666667,46.208333333333336,55.25833333333333,115.25,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
2024-01-01,24.7136,46.6753,18,15,22,4.97,1.75,19.47,17.9,73,947.6,11.0,117,18,0.0,14.37,36000.0,200.8625,38.65833333333333,263.125,37.15416666666667,46.208333333333336,55.25833333333333,115.25,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2024-01-01,24.7136,46.6753,18,15,18,4.97,1.43,19.47,17.9,73,947.6,11.0,117,18,0.0,14.37,36000.0,200.8625,38.65833333333333,263.125,37.15416666666667,46.208333333333336,55.25833333333333,115.25,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2024-01-01,24.7136,46.6753,18,15,12,4.97,0.96,19.47,17.9,73,947.6,11.0,117,18,0.0,14.37,36000.0,200.8625,38.65833333333333,263.125,37.15416666666667,46.208333333333336,55.25833333333333,115.25,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
2024-01-02,24.7136,46.6753,18,25,22,5.39,1.9,21.06,17.1,73,946.9,15.0,132,34,0.0,14.35,34377.52,286.4791666666667,47.55416666666667,228.70833333333331,25.579166666666666,51.5,48.712500000000006,138.16666666666666,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2024-01-02,24.7136,46.6753,18,25,18,5.39,1.55,21.06,17.1,73,946.9,15.0,132,34,0.0,14.35,34377.52,286.4791666666667,47.55416666666667,228.70833333333331,25.579166666666666,51.5,48.712500000000006,138.16666666666666,1,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
2024-01-02,24.7136,46.6753,18,25,12,5.39,1.04,21.06,17.1,73,946.9,15.0,132,34,0.0,14.35,34377.52,286.4791666666667,47.55416666666667,228.70833333333331,25.579166666666666,51.5,48.712500000000006,138.16666666666666,1,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
2024-01-02,24.7136,46.6753,18,15,22,4.97,1.75,19.47,17.1,73,946.9,15.0,132,34,0.0,14.35,34377.52,286.4791666666667,47.55416666666667,228.70833333333331,25.579166666666666,51.5,48.712500000000006,138.16666666666666,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2024-01-02,24.7136,46.6753,18,15,18,4.97,1.43,19.47,17.1,73,946.9,15.0,132,34,0.0,14.35,34377.52,286.4791666666667,47.55416666666667,228.70833333333331,25.579166666666666,51.5,48.712500000000006,138.16666666666666,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2024-01-02,24.7136,46.6753,18,15,12,4.97,0.96,19.47,17.1,73,946.9,15.0,132,34,0.0,14.35,34377.52,286.4791666666667,47.55416666666667,228.70833333333331,25.579166666666666,51.5,48.712500000000006,138.16666666666666,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2024-01-03,24.7136,46.6753,18,25,22,5.39,1.9,21.06,18.3,63,944.5,15.1,17,12,0.1,14.32,36000.0,434.5333333333333,50.4375,231.25,22.870833333333334,45.083333333333336,46.82916666666667,163.95833333333334,1,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2024-01-03,24.7136,46.6753,18,25,18,5.39,1.55,21.06,18.3,63,944.5,15.1,17,12,0.1,14.32,36000.0,434.5333333333333,50.4375,231.25,22.870833333333334,45.083333333333336,46.82916666666667,163.95833333333334,1,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
2024-01-03,24.7136,46.6753,18,25,12,5.39,1.04,21.06,18.3,63,944.5,15.1,17,12,0.1,14.32,36000.0,434.5333333333333,50.4375,231.25,22.870833333333334,45.083333333333336,46.82916666666667,163.95833333333334,1,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
2024-01-03,24.7136,46.6753,18,15,22,4.97,1.75,19.47,18.3,63,944.5,15.1,17,12,0.1,14.32,36000.0,434.5333333333333,50.4375,231.25,22.870833333333334,45.083333333333336,46.82916666666667,163.95833333333334,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2024-01-03,24.7136,46.6753,18,15,18,4.97,1.43,19.47,18.3,63,944.5,15.1,17,12,0.1,14.32,36000.0,434.5333333333333,50.4375,231.25,22.870833333333334,45.083333333333336,46.82916666666667,163.95833333333334,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2024-01-03,24.7136,46.6753,18,15,12,4.97,0.96,19.47,18.3,63,944.5,15.1,17,12,0.1,14.32,36000.0,434.5333333333333,50.4375,231.25,22.870833333333334,45.083333333333336,46.82916666666667,163.95833333333334,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2024-01-04,24.7136,46.6753,18,25,22,5.39,1.9,21.06,14.8,67,947.5,9.8,24,3,0.0,15.07,36000.0,105.21666666666664,27.7875,215.75,31.0125,47.083333333333336,43.2125,267.9583333333333,1,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2024-01-04,24.7136,46.6753,18,25,18,5.39,1.55,21.06,14.8,67,947.5,9.8,24,3,0.0,15.07,36000.0,105.21666666666664,27.7875,215.75,31.0125,47.083333333333336,43.2125,267.9583333333333,1,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
2024-01-04,24.7136,46.6753,18,25,12,5.39,1.04,21.06,14.8,67,947.5,9.8,24,3,0.0,15.07,36000.0,105.21666666666664,27.7875,215.75,31.0125,47.083333333333336,43.2125,267.9583333333333,1,4,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2024-01-04,24.7136,46.6753,18,15,22,4.97,1.75,19.47,14.8,67,947.5,9.8,24,3,0.0,15.07,36000.0,105.21666666666664,27.7875,215.75,31.0125,47.083333333333336,43.2125,267.9583333333333,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-01-04,24.7136,46.6753,18,15,18,4.97,1.43,19.47,14.8,67,947.5,9.8,24,3,0.0,15.07,36000.0,105.21666666666664,27.7875,215.75,31.0125,47.083333333333336,43.2125,267.9583333333333,1,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2024-01-04,24.7136,46.6753,18,15,12,4.97,0.96,19.47,14.8,67,947.5,9.8,24,3,0.0,15.07,36000.0,105.21666666666664,27.7875,215.75,31.0125,47.083333333333336,43.2125,267.9583333333333,1,4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2024-01-05,24.7136,46.6753,18,25,22,5.39,1.9,21.06,15.0,63,947.3,6.2,53,3,0.0,14.94,36000.0,70.89583333333333,31.85833333333333,300.7916666666667,45.89166666666667,24.0,86.2,83.16666666666667,1,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2024-01-05,24.7136,46.6753,18,25,18,5.39,1.55,21.06,15.0,63,947.3,6.2,53,3,0.0,14.94,36000.0,70.89583333333333,31.85833333333333,300.7916666666667,45.89166666666667,24.0,86.2,83.16666666666667,1,5,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2024-01-05,24.7136,46.6753,18,25,12,5.39,1.04,21.06,15.0,63,947.3,6.2,53,3,0.0,14.94,36000.0,70.89583333333333,31.85833333333333,300.7916666666667,45.89166666666667,24.0,86.2,83.16666666666667,1,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2024-01-05,24.7136,46.6753,18,15,22,4.97,1.75,19.47,15.0,63,947.3,6.2,53,3,0.0,14.94,36000.0,70.89583333333333,31.85833333333333,300.7916666666667,45.89166666666667,24.0,86.2,83.16666666666667,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2024-01-05,24.7136,46.6753,18,15,18,4.97,1.43,19.47,15.0,63,947.3,6.2,53,3,0.0,14.94,36000.0,70.89583333333333,31.85833333333333,300.7916666666667,45.89166666666667,24.0,86.2,83.16666666666667,1,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2024-01-05,24.7136,46.6753,18,15,12,4.97,0.96,19.47,15.0,63,947.3,6.2,53,3,0.0,14.94,36000.0,70.89583333333333,31.85833333333333,300.7916666666667,45.89166666666667,24.0,86.2,83.16666666666667,1,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2024-01-06,24.7136,46.6753,18,25,22,5.39,1.9,21.06,16.9,50,948.2,7.3,56,0,0.0,14.99,36000.0,151.775,35.612500000000004,291.7083333333333,45.675,25.5,78.4375,96.41666666666669,1,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2024-01-06,24.7136,46.6753,18,25,18,5.39,1.55,21.06,16.9,50,948.2,7.3,56,0,0.0,14.99,36000.0,151.775,35.612500000000004,291.7083333333333,45.675,25.5,78.4375,96.41666666666669,1,6,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
2024-01-06,24.7136,46.6753,18,25,12,5.39,1.04,21.06,16.9,50,948.2,7.3,56,0,0.0,14.99,36000.0,151.775,35.612500000000004,291.7083333333333,45.675,25.5,78.4375,96.41666666666669,1,6,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2024-01-06,24.7136,46.6753,18,15,22,4.97,1.75,19.47,16.9,50,948.2,7.3,56,0,0.0,14.99,36000.0,151.775,35.612500000000004,291.7083333333333,45.675,25.5,78.4375,96.41666666666669,1,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2024-01-06,24.7136,46.6753,18,15,18,4.97,1.43,19.47,16.9,50,948.2,7.3,56,0,0.0,14.99,36000.0,151.775,35.612500000000004,291.7083333333333,45.675,25.5,78.4375,96.41666666666669,1,6,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
2024-01-06,24.7136,46.6753,18,15,12,4.97,0.96,19.47,16.9,50,948.2,7.3,56,0,0.0,14.99,36000.0,151.775,35.612500000000004,291.7083333333333,45.675,25.5,78.4375,96.41666666666669,1,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2024-01-07,24.7136,46.6753,18,25,22,5.39,1.9,21.06,15.4,56,949.4,11.9,358,0,0.0,15.3,36000.0,140.42499999999998,22.579166666666666,205.29166666666663,26.195833333333336,47.41666666666666,32.770833333333336,102.33333333333331,1,7,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2024-01-07,24.7136,46.6753,18,25,18,5.39,1.55,21.06,15.4,56,949.4,11.9,358,0,0.0,15.3,36000.0,140.42499999999998,22.579166666666666,205.29166666666663,26.195833333333336,47.41666666666666,32.770833333333336,102.33333333333331,1,7,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
2024-01-07,24.7136,46.6753,18,25,12,5.39,1.04,21.06,15.4,56,949.4,11.9,358,0,0.0,15.3,36000.0,140.42499999999998,22.579166666666666,205.29166666666663,26.195833333333336,47.41666666666666,32.770833333333336,102.33333333333331,1,7,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2024-01-07,24.7136,46.6753,18,15,22,4.97,1.75,19.47,15.4,56,949.4,11.9,358,0,0.0,15.3,36000.0,140.42499999999998,22.579166666666666,205.29166666666663,26.195833333333336,47.41666666666666,32.770833333333336,102.33333333333331,1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2024-01-07,24.7136,46.6753,18,15,18,4.97,1.43,19.47,15.4,56,949.4,11.9,358,0,0.0,15.3,36000.0,140.42499999999998,22.579166666666666,205.29166666666663,26.195833333333336,47.41666666666666,32.770833333333336,102.33333333333331,1,7,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2024-01-07,24.7136,46.6753,18,15,12,4.97,0.96,19.47,15.4,56,949.4,11.9,358,0,0.0,15.3,36000.0,140.42499999999998,22.579166666666666,205.29166666666663,26.195833333333336,47.41666666666666,32.770833333333336,102.33333333333331,1,7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2024-01-08,24.7136,46.6753,18,25,22,5.39,1.9,21.06,13.0,50,949.7,8.5,21,0,0.0,16.2,36000.0,44.67083333333333,16.216666666666665,286.75,44.225,39.375,49.42916666666667,80.91666666666667,1,8,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2024-01-08,24.7136,46.6753,18,25,18,5.39,1.55,21.06,13.0,50,949.7,8.5,21,0,0.0,16.2,36000.0,44.67083333333333,16.216666666666665,286.75,44.225,39.375,49.42916666666667,80.91666666666667,1,8,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
2024-01-08,24.7136,46.6753,18,25,12,5.39,1.04,21.06,13.0,50,949.7,8.5,21,0,0.0,16.2,36000.0,44.67083333333333,16.216666666666665,286.75,44.225,39.375,49.42916666666667,80.91666666666667,1,8,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
2024-01-08,24.7136,46.6753,18,15,22,4.97,1.75,19.47,13.0,50,949.7,8.5,21,0,0.0,16.2,36000.0,44.67083333333333,16.216666666666665,286.75,44.225,39.375,49.42916666666667,80.91666666666667,1,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2024-01-08,24.7136,46.6753,18,15,18,4.97,1.43,19.47,13.0,50,949.7,8.5,21,0,0.0,16.2,36000.0,44.67083333333333,16.216666666666665,286.75,44.225,39.375,49.42916666666667,80.91666666666667,1,8,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2024-01-08,24.7136,46.6753,18,15,12,4.97,0.96,19.47,13.0,50,949.7,8.5,21,0,0.0,16.2,36000.0,44.67083333333333,16.216666666666665,286.75,44.225,39.375,49.42916666666667,80.91666666666667,1,8,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
2024-01-09,24.7136,46.6753,18,25,22,5.39,1.9,21.06,13.5,35,948.2,9.9,161,3,0.0,16.18,36000.0,136.5625,28.71666666666667,302.0,50.4125,49.29166666666666,56.7625,76.125,1,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2024-01-09,24.7136,46.6753,18,25,18,5.39,1.55,21.06,13.5,35,948.2,9.9,161,3,0.0,16.18,36000.0,136.5625,28.71666666666667,302.0,50.4125,49.29166666666666,56.7625,76.125,1,9,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
2024-01-09,24.7136,46.6753,18,25,12,5.39,1.04,21.06,13.5,35,948.2,9.9,161,3,0.0,16.18,36000.0,136.5625,28.71666666666667,302.0,50.4125,49.29166666666666,56.7625,76.125,1,9,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
2024-01-09,24.7136,46.6753,18,15,22,4.97,1.75,19.47,13.5,35,948.2,9.9,161,3,0.0,16.18,36000.0,136.5625,28.71666666666667,302.0,50.4125,49.29166666666666,56.7625,76.125,1,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2024-01-09,24.7136,46.6753,18,15,18,4.97,1.43,19.47,13.5,35,948.2,9.9,161,3,0.0,16.18,36000.0,136.5625,28.71666666666667,302.0,50.4125,49.29166666666666,56.7625,76.125,1,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
2024-01-09,24.7136,46.6753,18,15,12,4.97,0.96,19.47,13.5,35,948.2,9.9,161,3,0.0,16.18,36000.0,136.5625,28.71666666666667,302.0,50.4125,49.29166666666666,56.7625,76.125,1,9,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2024-01-10,24.7136,46.6753,18,25,22,5.39,1.9,21.06,14.4,37,945.6,11.4,186,45,0.0,16.15,36000.0,112.80416666666667,25.325,264.0,38.520833333333336,43.91666666666666,46.28333333333333,87.20833333333333,1,10,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2024-01-10,24.7136,46.6753,18,25,18,5.39,1.55,21.06,14.4,37,945.6,11.4,186,45,0.0,16.15,36000.0,112.80416666666667,25.325,264.0,38.520833333333336,43.91666666666666,46.28333333333333,87.20833333333333,1,10,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
2024-01-10,24.7136,46.6753,18,25,12,5.39,1.04,21.06,14.4,37,945.6,11.4,186,45,0.0,16.15,36000.0,112.80416666666667,25.325,264.0,38.520833333333336,43.91666666666666,46.28333333333333,87.20833333333333,1,10,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
2024-01-10,24.7136,46.6753,18,15,22,4.97,1.75,19.47,14.4,37,945.6,11.4,186,45,0.0,16.15,36000.0,112.80416666666667,25.325,264.0,38.520833333333336,43.91666666666666,46.28333333333333,87.20833333333333,1,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2024-01-10,24.7136,46.6753,18,15,18,4.97,1.43,19.47,14.4,37,945.6,11.4,186,45,0.0,16.15,36000.0,112.80416666666667,25.325,264.0,38.520833333333336,43.91666666666666,46.28333333333333,87.20833333333333,1,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2024-01-10,24.7136,46.6753,18,15,12,4.97,0.96,19.47,14.4,37,945.6,11.4,186,45,0.0,16.15,36000.0,112.80416666666667,25.325,264.0,38.520833333333336,43.91666666666666,46.28333333333333,87.20833333333333,1,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2024-01-11,24.7136,46.6753,18,25,22,5.39,1.9,21.06,16.2,30,943.0,13.0,207,10,0.0,16.07,36000.0,209.1208333333333,31.5875,284.75,42.45,32.75,43.87916666666666,93.04166666666669,1,11,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2024-01-11,24.7136,46.6753,18,25,18,5.39,1.55,21.06,16.2,30,943.0,13.0,207,10,0.0,16.07,36000.0,209.1208333333333,31.5875,284.75,42.45,32.75,43.87916666666666,93.04166666666669,1,11,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
2024-01-11,24.7136,46.6753,18,25,12,5.39,1.04,21.06,16.2,30,943.0,13.0,207,10,0.0,16.07,36000.0,209.1208333333333,31.5875,284.75,42.45,32.75,43.87916666666666,93.04166666666669,1,11,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
2024-01-11,24.7136,46.6753,18,15,22,4.97,1.75,19.47,16.2,30,943.0,13.0,207,10,0.0,16.07,36000.0,209.1208333333333,31.5875,284.75,42.45,32.75,43.87916666666666,93.04166666666669,1,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2024-01-11,24.7136,46.6753,18,15,18,4.97,1.43,19.47,16.2,30,943.0,13.0,207,10,0.0,16.07,36000.0,209.1208333333333,31.5875,284.75,42.45,32.75,43.87916666666666,93.04166666666669,1,11,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
2024-01-11,24.7136,46.6753,18,15,12,4.97,0.96,19.47,16.2,30,943.0,13.0,207,10,0.0,16.07,36000.0,209.1208333333333,31.5875,284.75,42.45,32.75,43.87916666666666,93.04166666666669,1,11,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2024-01-12,24.7136,46.6753,18,25,22,5.39,1.9,21.06,18.6,28,942.0,11.2,72,25,0.0,15.3,36000.0,273.43333333333334,38.8375,264.1666666666667,33.31666666666667,38.833333333333336,43.708333333333336,131.54166666666666,1,12,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2024-01-12,24.7136,46.6753,18,25,18,5.39,1.55,21.06,18.6,28,942.0,11.2,72,25,0.0,15.3,36000.0,273.43333333333334,38.8375,264.1666666666667,33.31666666666667,38.833333333333336,43.708333333333336,131.54166666666666,1,12,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
2024-01-12,24.7136,46.6753,18,25,12,5.39,1.04,21.06,18.6,28,942.0,11.2,72,25,0.0,15.3,36000.0,273.43333333333334,38.8375,264.1666666666667,33.31666666666667,38.833333333333336,43.708333333333336,131.54166666666666,1,12,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2024-01-12,24.7136,46.6753,18,15,22,4.97,1.75,19.47,18.6,28,942.0,11.2,72,25,0.0,15.3,36000.0,273.43333333333334,38.8375,264.1666666666667,33.31666666666667,38.833333333333336,43.708333333333336,131.54166666666666,1,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2024-01-12,24.7136,46.6753,18,15,18,4.97,1.43,19.47,18.6,28,942.0,11.2,72,25,0.0,15.3,36000.0,273.43333333333334,38.8375,264.1666666666667,33.31666666666667,38.833333333333336,43.708333333333336,131.54166666666666,1,12,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2024-01-12,24.7136,46.6753,18,15,12,4.97,0.96,19.47,18.6,28,942.0,11.2,72,25,0.0,15.3,36000.0,273.43333333333334,38.8375,264.1666666666667,33.31666666666667,38.833333333333336,43.708333333333336,131.54166666666666,1,12,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2024-01-13,24.7136,46.6753,18,25,22,5.39,1.9,21.06,18.5,40,943.1,14.8,150,33,0.0,15.42,36000.0,447.01666666666665,53.07083333333333,215.08333333333331,24.77916666666667,46.708333333333336,34.375,206.16666666666663,1,13,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2024-01-13,24.7136,46.6753,18,25,18,5.39,1.55,21.06,18.5,40,943.1,14.8,150,33,0.0,15.42,36000.0,447.01666666666665,53.07083333333333,215.08333333333331,24.77916666666667,46.708333333333336,34.375,206.16666666666663,1,13,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
2024-01-13,24.7136,46.6753,18,25,12,5.39,1.04,21.06,18.5,40,943.1,14.8,150,33,0.0,15.42,36000.0,447.01666666666665,53.07083333333333,215.08333333333331,24.77916666666667,46.708333333333336,34.375,206.16666666666663,1,13,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
2024-01-13,24.7136,46.6753,18,15,22,4.97,1.75,19.47,18.5,40,943.1,14.8,150,33,0.0,15.42,36000.0,447.01666666666665,53.07083333333333,215.08333333333331,24.77916666666667,46.708333333333336,34.375,206.16666666666663,1,13,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2024-01-13,24.7136,46.6753,18,15,18,4.97,1.43,19.47,18.5,40,943.1,14.8,150,33,0.0,15.42,36000.0,447.01666666666665,53.07083333333333,215.08333333333331,24.77916666666667,46.708333333333336,34.375,206.16666666666663,1,13,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
2024-01-13,24.7136,46.6753,18,15,12,4.97,0.96,19.47,18.5,40,943.1,14.8,150,33,0.0,15.42,36000.0,447.01666666666665,53.07083333333333,215.08333333333331,24.77916666666667,46.708333333333336,34.375,206.16666666666663,1,13,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2024-01-14,24.7136,46.6753,18,25,22,5.39,1.9,21.06,20.7,31,943.5,17.1,167,52,0.0,15.71,36000.0,407.12916666666666,38.04583333333333,220.91666666666663,27.391666666666666,38.04166666666666,32.079166666666666,404.0833333333333,1,14,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2024-01-14,24.7136,46.6753,18,25,18,5.39,1.55,21.06,20.7,31,943.5,17.1,167,52,0.0,15.71,36000.0,407.12916666666666,38.04583333333333,220.91666666666663,27.391666666666666,38.04166666666666,32.079166666666666,404.0833333333333,1,14,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
2024-01-14,24.7136,46.6753,18,25,12,5.39,1.04,21.06,20.7,31,943.5,17.1,167,52,0.0,15.71,36000.0,407.12916666666666,38.04583333333333,220.91666666666663,27.391666666666666,38.04166666666666,32.079166666666666,404.0833333333333,1,14,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
2024-01-14,24.7136,46.6753,18,15,22,4.97,1.75,19.47,20.7,31,943.5,17.1,167,52,0.0,15.71,36000.0,407.12916666666666,38.04583333333333,220.91666666666663,27.391666666666666,38.04166666666666,32.079166666666666,404.0833333333333,1,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2024-01-14,24.7136,46.6753,18,15,18,4.97,1.43,19.47,20.7,31,943.5,17.1,167,52,0.0,15.71,36000.0,407.12916666666666,38.04583333333333,220.91666666666663,27.391666666666666,38.04166666666666,32.079166666666666,404.0833333333333,1,14,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2024-01-14,24.7136,46.6753,18,15,12,4.97,0.96,19.47,20.7,31,943.5,17.1,167,52,0.0,15.71,36000.0,407.12916666666666,38.04583333333333,220.91666666666663,27.391666666666666,38.04166666666666,32.079166666666666,404.0833333333333,1,14,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
2024-01-15,24.7136,46.6753,18,25,22,5.39,1.9,21.06,21.4,39,945.1,12.8,184,54,0.0,15.59,36000.0,200.1833333333333,26.1875,255.75,31.04583333333333,32.083333333333336,38.90416666666667,153.79166666666666,1,15,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2024-01-15,24.7136,46.6753,18,25,18,5.39,1.55,21.06,21.4,39,945.1,12.8,184,54,0.0,15.59,36000.0,200.1833333333333,26.1875,255.75,31.04583333333333,32.083333333333336,38.90416666666667,153.79166666666666,1,15,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
2024-01-15,24.7136,46.6753,18,25,12,5.39,1.04,21.06,21.4,39,945.1,12.8,184,54,0.0,15.59,36000.0,200.1833333333333,26.1875,255.75,31.04583333333333,32.083333333333336,38.90416666666667,153.79166666666666,1,15,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
2024-01-15,24.7136,46.6753,18,15,22,4.97,1.75,19.47,21.4,39,945.1,12.8,184,54,0.0,15.59,36000.0,200.1833333333333,26.1875,255.75,31.04583333333333,32.083333333333336,38.90416666666667,153.79166666666666,1,15,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2024-01-15,24.7136,46.6753,18,15,18,4.97,1.43,19.47,21.4,39,945.1,12.8,184,54,0.0,15.59,36000.0,200.1833333333333,26.1875,255.75,31.04583333333333,32.083333333333336,38.90416666666667,153.79166666666666,1,15,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2024-01-15,24.7136,46.6753,18,15,12,4.97,0.96,19.47,21.4,39,945.1,12.8,184,54,0.0,15.59,36000.0,200.1833333333333,26.1875,255.75,31.04583333333333,32.083333333333336,38.90416666666667,153.79166666666666,1,15,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
